"","name","city","country","region","members","fullurl","created","past_events","upcoming_events","visibility","last_event","lat","lon"
"156","Florianópolis R-NNQ R users group","Florianópolis","Brazil","Latin America",551,"https://www.meetup.com/Florianopolis-R-NNQ-R-users-group/",2016-05-06,19,0,"public",2019-11-28,-27.6,-48.54
"157","Melbourne Users of R Network (MelbURN)","Melbourne","Australia","Australia",2981,"https://www.meetup.com/MelbURN-Melbourne-Users-of-R-Network/",2010-08-04,101,1,"public",2020-11-10,-37.81,144.96
"158","Collin County Data Science Education","Plano","USA","US/Canada",471,"https://www.meetup.com/Collin-County-Data-Science-Education/",2019-02-17,14,0,"public",2020-04-23,33.06,-96.74
"159","Data Science Festival - London","London","United Kingdom","Europe",11336,"https://www.meetup.com/Data-Science-Festival-London/",2016-04-25,126,1,"public",2021-06-17,51.52,-0.1
"160","ODSC Zurich Data Science","Zürich","Switzerland","Europe",1071,"https://www.meetup.com/Zurich-Data-Sciece-ODSC/",2018-08-02,93,4,"public",2021-06-08,47.38,8.54
"161","ODSC Dublin Data Science","Dublin","Ireland","Europe",1473,"https://www.meetup.com/Dublin-Data-Science-ODSC/",2018-08-02,96,5,"public",2021-06-15,53.33,-6.25
"162","ODSC Madrid Data Science","Madrid","Spain","Europe",948,"https://www.meetup.com/Madrid-Data-Science-ODSC/",2018-08-02,79,4,"public",2021-06-08,40.42,-3.71
"163","ODSC Manchester Data Science","Manchester","United Kingdom","Europe",691,"https://www.meetup.com/Data-Science-ODSC-Manchester/",2018-08-16,79,6,"public",2021-06-15,53.48,-2.25
"164","ODSC Austin Data Science","Austin","USA","US/Canada",737,"https://www.meetup.com/Data-Science-ODSC-Austin/",2018-12-21,95,2,"public",2021-06-15,30.22,-97.75
"165","Data Science Festival - Berlin","Berlin","Germany","Europe",484,"https://www.meetup.com/meetup-group-Berlin/",2019-10-16,64,1,"public",2021-06-17,52.52,13.38
"166","ODSC Stockholm Data Science","Stockholm","Sweden","Europe",730,"https://www.meetup.com/Stockholm-Data-Sciece-ODSC/",2018-08-02,68,4,"public",2021-06-08,59.33,18.07
"167","ODSC Birmingham Data Science","Birmingham","United Kingdom","Europe",413,"https://www.meetup.com/data-science-ODSC-Birmingham/",2018-08-14,75,6,"public",2021-06-15,52.48,-1.91
"168","ODSC Lviv Data Science","L'viv","Ukraine","Europe",270,"https://www.meetup.com/Data-Science-ODSC-Lviv/",2018-08-13,72,4,"public",2021-06-08,49.84,24.03
"169","Data Science Hub","Mumbai","India","Asia",893,"https://www.meetup.com/Data-Science-Hub/",2019-05-04,61,1,"public",2021-06-03,18.96,72.82
"170","Lekki Data Science Meetup","Lagos","Nigeria","Africa",2716,"https://www.meetup.com/Lekki-Data-Science-Meetup/",2017-03-06,9,0,"public",2020-06-27,6.45,3.47
"171","Data Science Nantes","Nantes","France","Europe",583,"https://www.meetup.com/Data-Science-Nantes/",2018-12-03,8,0,"public",2021-03-09,47.23,-1.57
"172","Newcastle Upon Tyne Data Science Meetup","Newcastle Upon Tyne","United Kingdom","Europe",949,"https://www.meetup.com/Newcastle-Upon-Tyne-Data-Science-Meetup/",2017-05-08,18,1,"public",2021-03-16,55,-1.6
"173","Data Science Talks","São Paulo","Brazil","Latin America",1309,"https://www.meetup.com/Data-Science-Talks/",2019-04-19,4,0,"public",2020-05-01,-23.53,-46.63
"174","Data Science Curitiba","Curitiba","Brazil","Latin America",1483,"https://www.meetup.com/Data-Science-Curitiba/",2017-09-29,14,0,"public_limited",2020-02-11,-25.42,-49.29
"175","Data Science and Machine Learning Meet","Pune","India","Asia",1539,"https://www.meetup.com/Data-Science-and-Machine-Learning/",2017-12-06,17,0,"public",2020-06-18,18.53,73.84
"176","Python And Data Science For Freshers Training and Workshop","Bangalore","India","Asia",2293,"https://www.meetup.com/Python-And-Data-Science-For-Freshers-Training-Workshop/",2018-08-28,5,0,"public",2020-03-30,12.97,77.56
"177","New Haven Data Science","New Haven","USA","US/Canada",531,"https://www.meetup.com/New-Haven-Data-Science-Meetup/",2015-03-15,12,0,"public",2018-06-04,41.31,-72.93
"178","Data Science After Dark","Springfield","USA","US/Canada",255,"https://www.meetup.com/Data-Science-After-Dark/",2019-03-22,8,0,"public",2020-06-16,37.2,-93.3
"179","Winnipeg Data Science - Projects - Machine Learning with SQL","Winnipeg","Canada","US/Canada",109,"https://www.meetup.com/Winnipeg-Data-Science-Projects/",2018-11-05,12,0,"public",2019-03-17,49.89,-97
"180","KL Data Science","Kuala Lumpur","Malaysia","Asia",150,"https://www.meetup.com/KL-Data-Science/",2019-05-31,0,0,"public",1970-01-01,3.16,101.71
"181","Data Science Case Studies and Interview Prep","Mountain View","USA","US/Canada",542,"https://www.meetup.com/DSCaseStudies/",2019-04-29,25,0,"public",2020-07-05,37.39,-122.07
"182","San Francisco Data Science Leadership Meetup","San Francisco","USA","US/Canada",57,"https://www.meetup.com/San-Francisco-Data-Science-Leadership-Meetup/",2020-02-12,1,0,"public",2020-02-27,37.78,-122.42
"183","SF - Bay Area Data Science Initiative","San Francisco","USA","US/Canada",797,"https://www.meetup.com/SF-Bay-Area-Data-Science-Initiative/",2020-02-10,87,2,"public",2021-06-15,37.78,-122.42
"184","ODSC Delhi Data Science","Delhi","India","Asia",2981,"https://www.meetup.com/Delhi-Data-Science-ODSC/",2019-05-23,53,2,"public",2021-06-10,28.67,77.21
"185","Bay Area Data Science Enthusiasts","Palo Alto","USA","US/Canada",2262,"https://www.meetup.com/Bay-Area-Data-Science-Enthusiasts/",2019-02-11,164,2,"public",2021-06-15,37.44,-122.15
"186","Data Science Study Group: South Florida","Miami","USA","US/Canada",1581,"https://www.meetup.com/Data-Science-Study-Group-South-Florida/",2017-07-06,65,1,"public",2020-10-07,25.77,-80.2
"187","Data Science Festival - Lagos","Lagos","Nigeria","Africa",416,"https://www.meetup.com/Data-Science-Festival-Lagos/",2020-06-22,56,1,"public",2021-06-17,6.45,3.47
"188","ODSC Cambridge Data Science","Cambridge","United Kingdom","Europe",423,"https://www.meetup.com/data-science-odsc-cambridge/",2018-08-14,74,6,"public",2021-06-15,52.21,0.13
"189","ODSC Milano Data Science","Milano","Italy","Europe",1830,"https://www.meetup.com/Milano-Data-Science-ODSC/",2018-08-03,95,4,"public",2021-06-08,45.46,9.19
"190","ODSC Amsterdam Data Science","Amsterdam","Netherlands","Europe",857,"https://www.meetup.com/Amsterdam-Data-Science-ODSC/",2018-08-02,77,4,"public",2021-06-08,52.37,4.89
"191","Data Science - For Beginners (Hyderabad)","Hyderabad","India","Asia",1063,"https://www.meetup.com/Data-Science-For-Beginners-Hyderabad/",2020-02-21,71,1,"public",2021-06-19,17.4,78.48
"192","ODSC Edinburgh Data Science","Edinburgh","United Kingdom","Europe",573,"https://www.meetup.com/Edinburgh-ODSC-Data-Science/",2018-08-10,72,6,"public",2021-06-15,55.95,-3.22
"193","ODSC Lisbon Data Science","Lisbon","Portugal","Europe",400,"https://www.meetup.com/Lisbon-Data-Science-ODSC/",2019-07-24,59,4,"public",2021-06-08,38.72,-9.14
"194","ODSC Copenhagen Data Science","Copenhagen","Denmark","Europe",675,"https://www.meetup.com/Copenhagen-Data-Sciece-ODSC/",2018-08-02,70,4,"public",2021-06-08,55.68,12.57
"195","ODSC Los Angeles Data Science","Los Angeles","USA","US/Canada",742,"https://www.meetup.com/Data-Science-ODSC-Los-Angeles/",2018-09-06,95,2,"public",2021-06-15,33.97,-118.24
"196","AfterWork Data Science Lagos","Lagos","Nigeria","Africa",475,"https://www.meetup.com/AfterWork-Data-Science-Lagos/",2020-05-27,17,0,"public",2021-06-17,6.45,3.47
"197","ODSC Berlin Data Science","Berlin","Germany","Europe",695,"https://www.meetup.com/Berlin-Data-Science-ODSC/",2018-08-02,75,4,"public",2021-06-08,52.52,13.38
"198","ODSC Glasgow Data Science","Glasgow","United Kingdom","Europe",536,"https://www.meetup.com/ODSC-Glasgow-Data-Science/",2018-08-10,76,6,"public",2021-06-15,55.87,-4.27
"199","ODSC Chicago Data Science","Chicago","USA","US/Canada",725,"https://www.meetup.com/ODSC-Chicago-Data-Science/",2018-12-21,97,2,"public",2021-06-15,41.88,-87.62
"200","ODSC Kyiv Data Science","Kyiv","Ukraine","Europe",616,"https://www.meetup.com/Data-Science-Kyiv-ODSC/",2018-08-13,66,4,"public",2021-06-08,50.44,30.52
"201","Data Science Festival - Leeds","Leeds","United Kingdom","Europe",290,"https://www.meetup.com/Data-Science-Festival-Leeds/",2019-10-16,65,1,"public",2021-06-17,53.81,-1.55
"202","ODSC Sao Paulo Data Science","São Paulo","Brazil","Latin America",2263,"https://www.meetup.com/Sao-Paulo-Data-Science-ODSC/",2018-12-14,87,2,"public",2021-06-15,-23.53,-46.63
"203","ODSC Singapore Data Science","Singapore","Singapore","Asia",740,"https://www.meetup.com/Singapore-Data-Science-ODSC/",2019-02-04,22,1,"public",2020-12-19,1.3,103.85
"204","Bamako Data Science","Bamako","Mali","Africa",299,"https://www.meetup.com/Bamako-Data-Science/",2018-07-02,20,0,"public",2021-02-05,12.65,-7.99
"205","Data Science Unplugged","Lisbon","Portugal","Europe",422,"https://www.meetup.com/Data-Science-Unplugged/",2017-10-03,7,0,"public",2019-04-13,38.72,-9.14
"206","Palestine Data Science Meetup","Ramallah","Palestine","Asia",168,"https://www.meetup.com/Palestine-Data-Science-Meetup/",2017-05-21,0,0,"public",1970-01-01,31.9,35.2
"207","L3 Data Science: A Space to Learn and Grow","London","United Kingdom","Europe",149,"https://www.meetup.com/L3-Data-Science-A-Space-to-Learn-and-Grow/",2020-06-18,0,0,"public",1970-01-01,51.52,-0.1
"208","Data Science Rotterdam","Rotterdam","Netherlands","Europe",984,"https://www.meetup.com/Data-Science-Rdm/",2015-03-07,9,0,"public",2020-09-23,51.93,4.48
"209","Practical ML, DL & Data Science Group -Webinars & discussion","Bangalore","India","Asia",231,"https://www.meetup.com/practical-data-science-group/",2021-04-06,1,0,"public",2021-05-08,12.97,77.56
"210","Practical Data Science","Bangalore","India","Asia",4698,"https://www.meetup.com/Practical-Data-Science-Workshops-Bangalore/",2016-02-05,23,0,"public",2021-03-01,12.97,77.56
"211","Fresno Data Science Meetup","Fresno","USA","US/Canada",449,"https://www.meetup.com/Fresno-Data-Science-Meetup/",2019-03-17,27,0,"public",2021-04-23,36.84,-119.8
"212","Open Data Science - Christchurch","Christchurch","New Zealand","Australia",21,"https://www.meetup.com/Christchurch-Data-Science-Group/",2019-03-07,3,0,"public",2019-05-18,-43.53,172.64
"213","London Data Science Journal Club","London","United Kingdom","Europe",3415,"https://www.meetup.com/London-Data-Science-Journal-Club/",2015-06-15,55,0,"public",2021-05-25,51.52,-0.09
"214","Fort Collins Data Science","Fort Collins","USA","US/Canada",515,"https://www.meetup.com/Fort-Collins-Data-Science/",2015-09-02,135,0,"public",2021-04-21,40.64,-105.05
"215","Berlin Real World Data Science/Machine Learning Group","Berlin","Germany","Europe",659,"https://www.meetup.com/Berlin-Real-World-Data-Science-Machine-Learning-Group/",2016-04-10,0,0,"public",1970-01-01,52.52,13.38
"216","Charlotte Women of Data Science, Machine Learning and AI","Charlotte","USA","US/Canada",124,"https://www.meetup.com/Charlotte-Women-of-Data-Science-Deep-Learning-ML-AI/",2019-02-27,1,0,"public",2019-03-20,35.19,-80.83
"217","Applied Data Science of Atlanta","Atlanta","USA","US/Canada",1202,"https://www.meetup.com/Applied-Data-Science-of-Atlanta/",2015-04-26,25,0,"public",2019-12-03,33.86,-84.47
"218","Learn Data Science","Vancouver","Canada","US/Canada",5517,"https://www.meetup.com/LearnDataScience/",2015-04-04,357,8,"public",2021-06-17,49.29,-123.12
"219","Data Science Festival - Dublin","Dublin","Ireland","Europe",2172,"https://www.meetup.com/Data-Science-Festival-Dublin/",2018-05-10,75,1,"public",2021-06-17,53.33,-6.25
"220","Data Science Nairobi","Nairobi","Kenya","Africa",1826,"https://www.meetup.com/Data-Science-Nairobi/",2016-01-24,7,0,"public",2017-04-22,-1.29,36.82
"221","Data Science Den Haag","Den Haag","Netherlands","Europe",136,"https://www.meetup.com/Data-Science-Den-Haag/",2017-04-07,0,0,"public",1970-01-01,52.08,4.28
"222","Data Science Retreat","Berlin","Germany","Europe",2093,"https://www.meetup.com/Data-Science-Retreat/",2017-08-07,26,0,"public",2021-04-06,52.52,13.38
"223","Practical Data Science and Machine Learning","Århus","Denmark","Europe",550,"https://www.meetup.com/datasciencedk/",2014-03-29,7,0,"public",2020-03-19,56.16,10.21
"224","ODSC Data Science Bengaluru","Bangalore","India","Asia",3409,"https://www.meetup.com/ODSC-Data-Science-Bengaluru/",2017-08-25,18,2,"public",2020-02-01,12.97,77.56
"225","Data Science for Non-Profits","San Diego","USA","US/Canada",507,"https://www.meetup.com/Data-Science-for-Non-Profits/",2019-06-15,23,0,"public",2021-01-13,32.72,-117.17
"226","Data Science Lab","London","United Kingdom","Europe",3085,"https://www.meetup.com/data-science-lab/",2013-01-17,48,1,"public_limited",2021-05-27,51.52,-0.13
"227","Data Science Dojo – Seattle","Redmond","USA","US/Canada",3461,"https://www.meetup.com/data-science-dojo/",2013-11-09,68,2,"public",2021-06-16,47.68,-122.12
"228","Data Science Tbilisi","Tbilisi","Georgia","Asia",1526,"https://www.meetup.com/Data-Science-Tbilisi/",2016-09-05,50,0,"public",2021-05-20,41.72,44.79
"229","Open Data Science Group","London","United Kingdom","Europe",310,"https://www.meetup.com/opendatascience/",2013-12-07,1,0,"public",2017-06-05,51.52,-0.1
"230","Data Science NL","Amsterdam","Netherlands","Europe",3068,"https://www.meetup.com/DataScienceNL/",2012-10-02,13,0,"public",2019-11-28,52.37,4.89
"231","Charlottesville Data Science","Charlottesville","USA","US/Canada",817,"https://www.meetup.com/CharlottesvilleDataScience/",2016-05-24,19,0,"public",2020-02-27,38,-78.46
"232","Southern Data Science (BBDS)","Atlanta","USA","US/Canada",2114,"https://www.meetup.com/Southern-Data-science/",2017-03-23,45,0,"public",2020-11-29,33.79,-84.39
"233","Data Science KC","Kansas City","USA","US/Canada",2152,"https://www.meetup.com/Data-Science-KC/",2013-06-21,54,0,"public",2020-11-05,39.06,-94.72
"234","Nara Data Science and Engineering","Jakarta","Indonesia","Asia",64,"https://www.meetup.com/Nara-Data-Science-and-Engineering/",2018-10-01,0,0,"public",1970-01-01,-6.18,106.83
"235","Westlake Village Data Science Meetup","Westlake Village","USA","US/Canada",1268,"https://www.meetup.com/Westlake-Village-Data-Science-Meetup/",2013-11-14,110,0,"public",2020-03-13,34.15,-118.85
"236","Data Science & Business Intelligence Society of Atlanta","Atlanta","USA","US/Canada",5077,"https://www.meetup.com/Atlanta-Society-for-Business-Intelligence/",2010-01-02,116,0,"public",2021-06-08,33.93,-84.39
"237","Data Science Johannesburg","Johannesburg","South Africa","Africa",1863,"https://www.meetup.com/Data-Science-Johannesburg/",2012-04-26,34,1,"public",2021-03-02,-26.19,28.04
"238","Big Data Science","Fremont","USA","US/Canada",5150,"https://www.meetup.com/Big-Data-Science/",2012-01-25,120,24,"public",2020-02-14,37.52,-121.93
"239","Silicon Valley Data Science Predictive Analytics Meetup","Santa Clara","USA","US/Canada",1317,"https://www.meetup.com/Silicon-Valley-Data-Science-Predictive-Analytics-Meetup/",2016-06-16,102,0,"public",2021-06-05,37.35,-121.96
"240","Data Science & Big Data - Izmir","Izmir","Turkey","Europe",2161,"https://www.meetup.com/Data-Science-Big-Data-Izmir/",2017-12-17,9,0,"public",2020-10-14,38.43,27.15
"241","London Data Science Workshop","London","United Kingdom","Europe",5085,"https://www.meetup.com/London-Data-Science-Workshop/",2015-06-07,81,0,"public",2020-03-03,51.52,-0.1
"242","Data Science & Machine Learning Wroclaw","Wroclaw","Poland","Europe",1834,"https://www.meetup.com/Data-Science-Wroclaw/",2015-03-16,23,0,"public",2019-04-25,51.11,17.03
"243","Data Science Manchester","Sale","United Kingdom","Europe",361,"https://www.meetup.com/Data-Science-Manchester/",2015-11-28,0,0,"public",1970-01-01,53.41,-2.32
"244","Leeds Data Science Meetup","Leeds","United Kingdom","Europe",749,"https://www.meetup.com/Leeds-Data-Science-Meetup/",2018-04-09,14,0,"public",2020-01-28,53.8,-1.55
"245","Dubai Data Science","Dubai","U.A.E.","Asia",2397,"https://www.meetup.com/Dubai-Data-Science-Meetup/",2016-09-16,35,0,"public",2021-01-22,25.27,55.33
"246","Manaus Data Science","Manaus","Brazil","Latin America",3,"https://www.meetup.com/manaus-data-science/",2021-06-12,1,0,"public",2021-06-18,-3.12,-60.02
"247","Hyderabad BigData and Data Science Meetup","Hyderabad","India","Asia",521,"https://www.meetup.com/Hyderabad-BigData-and-Data-Science-Meetup/",2014-10-26,0,0,"public",1970-01-01,17.4,78.48
"248","ROC Data Science","Rochester","USA","US/Canada",786,"https://www.meetup.com/ROC-Data-Science/",2015-03-11,17,0,"public",2021-03-12,43.17,-77.6
"249","Women in Data Science - ATX","Austin","USA","US/Canada",1199,"https://www.meetup.com/Women-in-Data-Science-ATX/",2015-07-16,134,0,"public",2021-05-07,30.45,-97.68
"250","San Antonio Women in Machine Learning & Data Science","San Antonio","USA","US/Canada",183,"https://www.meetup.com/San-Antonio-Women-in-Machine-Learning-and-Data-Science/",2019-03-19,9,0,"public_limited",2020-02-26,29.47,-98.53
"251","Salt Lake City Data Science","Salt Lake City","USA","US/Canada",1424,"https://www.meetup.com/Salt-Lake-City-Data-Science/",2014-02-21,32,0,"public",2020-02-19,40.79,-111.93
"252","San Diego Women in Data Science","San Diego","USA","US/Canada",382,"https://www.meetup.com/San-Diego-Women-in-Data-Science/",2016-05-12,57,0,"public_limited",2019-01-31,32.85,-117.21
"253","Palo Alto Data Science Association","Palo Alto","USA","US/Canada",3164,"https://www.meetup.com/Palo-Alto-Data-Science-Association/",2013-11-06,109,8,"public",2019-12-28,37.44,-122.15
"254","Data Science Breakfast Meetup","Sydney","Australia","Australia",1842,"https://www.meetup.com/The-Sydney-Data-Science-Breakfast-Meetup-Group/",2015-09-16,59,0,"public",2019-11-11,-33.87,151.21
"255","Honolulu Data Science Group","Honolulu","USA","US/Canada",141,"https://www.meetup.com/Honolulu-Data-Science-Group/",2015-01-30,39,0,"public_limited",2019-04-24,21.28,-157.82
"256","Data.Science.London","London","United Kingdom","Europe",1326,"https://www.meetup.com/DSLondon/",2016-02-06,25,6,"public",2021-06-19,51.52,-0.1
"257","Data Science Łódź","Łódź","Poland","Europe",713,"https://www.meetup.com/data-science-lodz/",2015-10-04,18,0,"public",2020-01-13,51.77,19.46
"258","Data Science Indy","Indianapolis","USA","US/Canada",1067,"https://www.meetup.com/dsindy/",2013-02-13,73,0,"public_limited",2020-02-13,39.77,-86.16
"259","Data Science Workshop","Chicago","USA","US/Canada",797,"https://www.meetup.com/Data-Science-Workshop/",2015-09-10,5,0,"public",2016-10-29,41.94,-87.65
"260","East Bay Data Science & Engineering","Oakland","USA","US/Canada",778,"https://www.meetup.com/East-Bay-Data-Science/",2016-05-13,8,0,"public",2019-01-31,37.82,-122.24
"261","PhillyTalent Evaluation@AI - Leverage for Data Science","Philadelphia","USA","US/Canada",387,"https://www.meetup.com/PhillyTalent/",2018-09-05,36,0,"public",2020-05-12,39.96,-75.2
"262","Skillspire - Bellevue Data Analytics Meetup","Bellevue","USA","US/Canada",538,"https://www.meetup.com/meetup-group-Skillspire-Bellevue-Data-Analytics-Meetup/",2017-06-27,7,0,"public",2021-06-05,47.62,-122.21
"263","Computational Social Science  University of Maryland (CS2UM)","Laurel","USA","US/Canada",375,"https://www.meetup.com/Computational-Social-Science-University-of-Maryland-CS2UM/",2017-01-28,7,0,"public",2019-05-15,39.1,-76.88
"264","Diversity in Data","Gaithersburg","USA","US/Canada",321,"https://www.meetup.com/Diversity-in-data/",2017-02-08,7,0,"public",2019-01-10,39.14,-77.19
"265","Open Data New York ODSC","New York","USA","US/Canada",2870,"https://www.meetup.com/open-data-nyc-odsc/",2008-02-06,207,2,"public",2021-06-15,40.72,-74
"266","Barcelona Science, Machine Learning, and AI Meetup Group","Barcelona","Spain","Europe",148,"https://www.meetup.com/barcelona-science-machine-learning-and-ai-meetup-group/",2021-01-14,2,0,"public",2021-03-12,41.4,2.17
"267","Saudi Data","Riyadh","Saudi Arabia","Asia",2478,"https://www.meetup.com/Saudi-Data-2030/",2019-01-03,23,0,"public",2020-11-23,24.65,46.77
"268","Data Science Silesia","Katowice","Poland","Europe",529,"https://www.meetup.com/Data-Science-Silesia/",2017-12-07,7,0,"public",2019-05-07,50.26,19.02
"269","Big Data NL","Amsterdam","Netherlands","Europe",138,"https://www.meetup.com/Big-Data-NL/",2020-07-21,6,0,"public",2020-09-01,52.37,4.89
"270","Data Analytics & Business Intelligence","Bangalore","India","Asia",259,"https://www.meetup.com/Data_Science_ATMinds/",2017-04-20,0,0,"public",1970-01-01,12.97,77.56
"271","NOVA Data School Meetup","Fairfax","USA","US/Canada",244,"https://www.meetup.com/NOVA-Data-School-Meetup/",2019-03-25,9,0,"public",2019-10-12,38.83,-77.34
"272","Women in Data Science, Power and Engineering. Nuevo León","Monterrey","Mexico","Latin America",468,"https://www.meetup.com/Women-inData-Women-in-Data-Science-Meetup/",2018-02-14,25,0,"public",2021-03-05,25.67,-100.32
"273","Data Scientists Ireland","Dublin","Ireland","Europe",4585,"https://www.meetup.com/DataScientistsIreland/",2014-02-19,216,4,"public",2021-04-07,53.33,-6.25
"274","Totta data lab","Amsterdam","Netherlands","Europe",162,"https://www.meetup.com/Totta-data-lab/",2017-08-09,6,0,"public",2020-08-27,52.37,4.89
"275","Colorado Big Data Enthusiasts","Denver","USA","US/Canada",355,"https://www.meetup.com/Colorado-Big-Data-Enthusiasts/",2015-05-27,16,0,"public",2018-10-23,39.7,-105.08
"276","Ankara Data Science and Big Data Meetup","Ankara","Turkey","Europe",2171,"https://www.meetup.com/Ankara-Data-Science-and-Big-Data-Meetup/",2015-12-16,4,0,"public",2016-05-09,39.93,32.85
"277","Data Education DC","Washington","USA","US/Canada",2818,"https://www.meetup.com/Data-Education-DC/",2014-01-16,81,0,"public",2021-01-28,38.92,-77.04
"278","Waterloo Data Science and Data Engineering","Waterloo","Canada","US/Canada",1852,"https://www.meetup.com/Waterloo-Data-Science-and-Data-Engineering/",2015-10-15,29,0,"public",2021-06-15,43.47,-80.51
"279","Women in Data Calgary","Calgary","Canada","US/Canada",932,"https://www.meetup.com/Women-in-Data-Calgary/",2018-06-19,35,1,"public",2021-06-18,51.04,-114.06
"280","Valence Data Science for Human Good","Valence","France","Europe",161,"https://www.meetup.com/Valence-DataScience-for-Human-Good/",2017-01-27,4,0,"public",2020-01-30,44.93,4.89
"281","Bristol Data Scientists","Bristol","United Kingdom","Europe",1624,"https://www.meetup.com/Bristol-Data-Scientists/",2014-08-26,19,0,"public",2020-01-28,51.45,-2.6
"282","Moscow Data Fest","Moscow","Russia","Europe",1620,"https://www.meetup.com/Moscow-Data-Fest/",2015-08-24,5,0,"public",2018-04-28,55.75,37.62
"283","Bucks County Data Science (DataBucks)","Chalfont","USA","US/Canada",127,"https://www.meetup.com/DataBucks/",2013-10-05,3,0,"public",2014-11-06,40.28,-75.2
"284","Charleston Data Science","Charleston","USA","US/Canada",828,"https://www.meetup.com/Charleston-Data-Science/",2014-10-05,32,0,"public",2021-02-10,32.72,-79.95
"285","The Data Scientist-Chicago","Northbrook","USA","US/Canada",704,"https://www.meetup.com/The-Data-Scientist_Chicago/",2014-07-18,5,0,"public",2016-11-02,42.13,-87.84
"286","Seattle Data Geeks","Seattle","USA","US/Canada",2520,"https://www.meetup.com/seattle-data-geeks/",2013-06-24,44,0,"public",2021-04-02,47.61,-122.33
"287","The Perth Data Science Meetup","Perth","Australia","Australia",661,"https://www.meetup.com/Perth-Data-Science/",2012-03-28,32,0,"public",2019-05-15,-31.96,115.84
"288","Big Data Gods","Sunnyvale","USA","US/Canada",1113,"https://www.meetup.com/Big-Data-Gods/",2013-04-08,43,0,"public",2021-06-04,37.37,-122.03
"289","Chiang Mai Data Analytics Meetup","Chiang Mai","Thailand","Asia",56,"https://www.meetup.com/Chiang-Mai-Data-Analytics-Meetup/",2018-12-27,0,0,"public",1970-01-01,18.8,98.98
"290","Open Data Science (Hosted by ODSC)","Cambridge","USA","US/Canada",5120,"https://www.meetup.com/open-data-odsc/",2013-03-20,236,2,"public",2021-06-15,42.37,-71.09
"291","Data Science & Business Analytics","Denver","USA","US/Canada",2300,"https://www.meetup.com/Data-Science-Business-Analytics/",2012-08-08,120,0,"public",2021-03-03,39.74,-104.98
"292","Santa Barbara Data Science","Santa Barbara","USA","US/Canada",311,"https://www.meetup.com/Santa-Barbara-Data-Science/",2012-05-23,12,0,"public",2019-04-17,34.42,-119.71
"293","Portland Data Science Group","Portland","USA","US/Canada",3682,"https://www.meetup.com/Portland-Data-Science-Group/",2013-11-10,298,1,"public",2020-02-23,45.55,-122.64
"294","Data Science - Abu Dhabi","Abu Dhabi","U.A.E.","Asia",261,"https://www.meetup.com/Data-Science-Abu-Dhabi/",2016-11-24,0,0,"public",1970-01-01,24.48,54.37
"295","Kaggle Days Meetup DC Maryland Virginia","Washington","USA","US/Canada",597,"https://www.meetup.com/Kaggle-Days/",2019-04-11,14,0,"public",2020-08-22,38.91,-77.02
"296","PyData Austin","Austin","USA","US/Canada",1209,"https://www.meetup.com/PyData-Austin/",2017-02-22,15,0,"public",2018-10-23,30.22,-97.75
"297","DSpark MeetUps","Sydney","Australia","Australia",151,"https://www.meetup.com/DSpark/",2018-03-28,2,0,"public",2018-08-02,-33.87,151.21
"298","Advanced Analytics and Research Lab","Toronto","Canada","US/Canada",2031,"https://www.meetup.com/Advanced-Analytics-and-Research-Lab/",2017-07-08,37,1,"public",2020-10-13,43.74,-79.36
"299","Eventos MBIT SCHOOL","Madrid","Spain","Europe",934,"https://www.meetup.com/mbitschool/",2018-02-02,78,0,"public",2021-04-15,40.42,-3.71
"300","PyData Cairo","Cairo","Egypt","Africa",2400,"https://www.meetup.com/PyData-Cairo/",2018-02-27,5,0,"public",2019-05-02,30.06,31.25
"301","PyData Skopje","Skopje","Macedonia","Europe",115,"https://www.meetup.com/PyData-Skopje/",2019-10-19,5,0,"public",2020-03-19,42,21.47
"302","Data Science Antalya","Antalya","Turkey","Europe",418,"https://www.meetup.com/Data-Science-Antalya/",2018-08-27,10,0,"public",2020-02-07,36.89,30.71
"303","Amman Data Geeks","´Amman","Jordan","Asia",97,"https://www.meetup.com/AmmanDataGeeks/",2019-07-17,0,0,"public",1970-01-01,31.95,35.93
"304","Cluj Data Scientists & Machine Learners","Cluj-Napoca","Romania","Europe",252,"https://www.meetup.com/Cluj-Data-Scientists/",2017-01-27,1,0,"public_limited",2017-08-10,46.78,23.59
"305","Kaggle Days Meetup Cologne","Köln","Germany","Europe",284,"https://www.meetup.com/Kaggle-Days-Meetup-Cologne/",2019-04-30,4,0,"public",2019-10-23,50.95,6.97
"306","PyData Brasília","Brasília","Brazil","Latin America",2654,"https://www.meetup.com/PyData-Brasilia/",2017-11-03,23,0,"public",2019-11-05,-15.78,-47.91
"307","PyData Jalandhar","Jalandhar","India","Asia",496,"https://www.meetup.com/PyData-Jalandhar/",2018-10-30,4,0,"public",2019-04-27,31.33,75.57
"308","PyData Lima","Lima","Peru","Latin America",343,"https://www.meetup.com/PyData-Lima/",2018-09-25,12,0,"public",2019-10-30,-12.07,-77.05
"309","Bozeman Data & Analytics","Bozeman","USA","US/Canada",79,"https://www.meetup.com/meetup-group-oxiATbXu/",2018-04-28,0,0,"public",1970-01-01,45.67,-111.06
"310","PyData Spokane","Spokane","USA","US/Canada",189,"https://www.meetup.com/PyData-Spokane/",2018-02-27,15,0,"public",2020-03-20,47.67,-117.43
